112,E2,E4
112,E2,E4
109,E2,E4
112,E2,E4
109,E2,E4
109,E2,E4
112,E2,E4
112,E2,E4
112,E2,E4
107,E2,E4
107,E2,E4
107,E2,E4
107,E2,E4
107,E2,E4
113,E2,E4
107,E2,E4
107,E2,E4
113,E2,E4
113,E2,E4
107,E2,E4
115,E2,E4
107,E2,E4
120,E2,E4
115,E2,E4
107,E2,E4
109,E2,E4
107,E2,E4
116,E2,E4
113,E2,E4
107,E2,E4
113,E2,E4
113,E2,E4
113,E2,E4
114,E2,E4
113,E2,E4
113,E2,E4
113,E2,E4
113,E2,E4
113,E2,E4
113,E2,E4
110,E2,E4
114,E2,E4
110,E2,E4
113,E2,E4
114,E2,E4
113,E2,E4
110,E2,E4
113,E2,E4
110,E2,E4
113,E2,E4
111,E2,E4
111,E2,E4
116,E2,E4
116,E2,E4
119,E2,E4
110,E2,E4
116,E2,E4
116,E2,E4
116,E2,E4
114,E2,E4
114,E2,E4
114,E2,E4
114,E2,E4
114,E2,E4
110,E2,E4
114,E2,E4
117,E2,E4
114,E2,E4
111,E2,E4
116,E2,E4
114,E2,E4
120,E2,E4
120,E2,E4
120,E2,E4
120,E2,E4
120,E2,E4
114,E2,E4
120,E2,E4
120,E2,E4
120,E2,E4
120,E2,E4
120,E2,E4
113,E2,E4
120,E2,E4
108,E2,E4
108,E2,E4
120,E2,E4
113,E2,E4
107,E2,E4
107,E2,E4
113,E2,E4
109,E2,E4
112,E2,E4
113,E2,E4
118,E2,E4
113,E2,E4
112,E2,E4
112,E2,E4
113,E2,E16
107,E2,E16
114,E2,E16
113,E2,E16
109,E2,E27
114,E2,E27
113,E2,E27
120,E2,E27
120,E2,E27
111,E2,E27
111,E2,E27
120,E2,E27
107,E2,E27
107,E2,E27
120,E2,E27
116,E2,E27
120,E2,E27
107,E2,E27
120,E2,E27
119,E2,E27
113,E2,E27
120,E2,E27
113,E2,E27
115,E2,E27
120,E2,E27
120,E2,E27
107,E2,E27
120,E2,E27
113,E2,E27
120,E2,E27
113,E2,E27
120,E2,E27
114,E2,E27
120,E2,E27
107,E2,E27
120,E2,E27
107,E2,E27
107,E2,E27
120,E2,E27
109,E2,E27
120,E2,E27
107,E2,E27
111,E2,E27
120,E2,E27
113,E2,E27
120,E2,E27
107,E2,E27
111,E2,E27
109,E2,E27
116,E2,E27
116,E2,E27
109,E2,E27
113,E2,E27
110,E2,E22
112,E2,E22
113,E2,E22
119,E2,E22
112,E2,E22
107,E2,E22
109,E2,E22
112,E2,E22
109,E2,E22
112,E2,E22
112,E2,E9
119,E2,E9
112,E2,E9
107,E2,E9
107,E2,E9
107,E2,E9
107,E2,E9
107,E2,E9
119,E2,E9
107,E2,E9
107,E2,E9
107,E2,E9
107,E2,E9
107,E2,E9
119,E2,E9
112,E2,E9
119,E2,E9
119,E2,E9
112,E2,E9
107,E2,E9
111,E2,E13
114,E2,E13
114,E2,E13
114,E2,E13
108,E2,E13
110,E2,E13
114,E2,E13
114,E2,E13
111,E2,E13
114,E2,E13
111,E2,E13
111,E2,E13
111,E2,E13
114,E2,E11
113,E2,E11
111,E2,E11
114,E2,E11
107,E2,E11
107,E2,E11
111,E2,E11
107,E2,E11
113,E2,E11
113,E2,E11
114,E2,E11
110,E2,E11
120,E2,E11
119,E2,E11
116,E2,E11
120,E2,E11
107,E2,E11
107,E2,E11
114,E2,E11
107,E2,E11
107,E2,E11
107,E2,E11
107,E2,E11
117,E2,E11
109,E2,E11
107,E2,E11
120,E2,E11
113,E2,E11
120,E2,E11
113,E2,E11
107,E2,E11
117,E2,E11
108,E2,E11
120,E2,E11
108,E2,E11
107,E2,E11
113,E2,E11
107,E2,E11
108,E2,E11
107,E2,E11
120,E2,E11
108,E2,E11
120,E2,E11
113,E2,E11
107,E2,E11
120,E2,E11
113,E2,E11
113,E2,E11
112,E2,E11
110,E2,E11
107,E2,E11
113,E2,E11
113,E2,E11
111,E2,E11
110,E2,E11
113,E2,E11
120,E2,E11
120,E2,E11
113,E2,E11
108,E2,E11
107,E2,E11
120,E2,E11
119,E2,E11
113,E2,E11
120,E2,E11
110,E2,E11
107,E2,E11
114,E2,E11
114,E2,E11
113,E2,E11
108,E2,E11
107,E2,E11
107,E2,E6
107,E2,E6
116,E2,E6
107,E2,E6
118,E2,E20
114,E2,E20
111,E2,E20
109,E2,E25
118,E2,E25
119,E2,E25
115,E2,E25
109,E2,E25
109,E2,E25
115,E2,E25
115,E2,E25
114,E2,E25
107,E2,E25
119,E2,E25
118,E2,E25
115,E2,E25
115,E2,E25
107,E2,E25
118,E2,E25
107,E2,E25
118,E2,E25
107,E2,E25
107,E2,E25
115,E2,E25
115,E2,E25
118,E2,E25
107,E2,E25
118,E2,E25
107,E2,E25
118,E2,E25
107,E2,E25
119,E2,E25
119,E2,E25
118,E2,E25
110,E2,E25
110,E2,E25
119,E2,E25
119,E2,E25
119,E2,E25
119,E2,E25
118,E2,E25
119,E2,E25
118,E2,E25
119,E2,E25
119,E2,E25
116,E2,E25
119,E2,E25
110,E2,E25
115,E2,E25
110,E2,E25
113,E2,E25
119,E2,E25
110,E2,E25
119,E2,E25
113,E2,E25
116,E2,E25
119,E2,E25
119,E2,E25
113,E2,E25
113,E2,E25
119,E2,E25
116,E2,E25
119,E2,E25
116,E2,E25
113,E2,E25
116,E2,E25
119,E2,E25
115,E2,E25
116,E2,E25
116,E2,E25
119,E2,E25
119,E2,E25
116,E2,E25
119,E2,E25
119,E2,E25
119,E2,E25
116,E2,E25
119,E2,E25
113,E2,E25
113,E2,E25
115,E2,E25
114,E2,E25
118,E2,E25
117,E2,E25
117,E2,E25
117,E2,E25
117,E2,E25
117,E2,E25
117,E2,E25
117,E2,E25
117,E2,E25
118,E2,E25
114,E2,E25
111,E2,E25
119,E2,E25
111,E2,E25
111,E2,E25
117,E2,E25
109,E2,E25
111,E2,E25
119,E2,E25
109,E2,E25
114,E2,E25
114,E2,E25
114,E2,E25
119,E2,E25
119,E2,E25
118,E2,E25
115,E2,E25
107,E2,E25
115,E2,E25
115,E2,E25
109,E2,E25
107,E2,E25
115,E2,E25
109,E2,E25
109,E2,E25
118,E2,E25
109,E2,E25
115,E2,E25
118,E2,E25
115,E2,E25
115,E2,E25
109,E2,E25
115,E2,E25
109,E2,E25
115,E2,E25
109,E2,E25
115,E2,E25
109,E2,E25
115,E2,E25
112,E2,E15
112,E2,E15
113,E2,E15
112,E2,E15
112,E2,E15
107,E2,E15
112,E2,E15
112,E2,E15
112,E2,E15
112,E2,E15
112,E2,E15
113,E2,E15
112,E2,E15
112,E2,E15
112,E2,E30
109,E2,E10
109,E2,E10
112,E2,E10
109,E2,E10
112,E2,E10
109,E2,E10
112,E2,E10
109,E2,E10
112,E2,E10
112,E2,E10
112,E2,E10
110,E2,E10
107,E2,E10
110,E2,E10
112,E2,E10
107,E2,E10
116,E2,E10
107,E2,E10
116,E2,E10
107,E2,E10
107,E2,E10
119,E2,E10
110,E2,E10
116,E2,E10
116,E2,E10
116,E2,E10
113,E2,E10
116,E2,E10
116,E2,E10
116,E2,E10
116,E2,E10
119,E2,E10
116,E2,E10
116,E2,E10
116,E2,E10
116,E2,E10
116,E2,E10
116,E2,E10
119,E2,E10
119,E2,E10
119,E2,E10
119,E2,E10
117,E2,E10
119,E2,E10
111,E2,E10
109,E2,E10
109,E2,E10
109,E2,E10
109,E2,E10
112,E2,E10
112,E2,E10
112,E2,E10
109,E2,E10
112,E2,E10
118,E2,E10
112,E2,E10
112,E2,E10
112,E2,E10
112,E2,E10
109,E2,E10
109,E2,E10
110,E2,E5
115,E2,E5
119,E2,E5
120,E2,E5
109,E2,E5
115,E2,E5
115,E2,E5
115,E2,E5
119,E2,E5
110,E2,E5
112,E2,E5
112,E2,E5
115,E2,E5
115,E2,E5
116,E2,E5
116,E2,E5
116,E2,E5
116,E2,E5
113,E2,E5
107,E2,E5
107,E2,E5
113,E2,E5
110,E2,E5
113,E2,E5
110,E2,E5
116,E2,E5
110,E2,E5
113,E2,E5
110,E2,E5
110,E2,E5
116,E2,E5
110,E2,E5
116,E2,E5
116,E2,E5
110,E2,E5
116,E2,E5
111,E2,E5
116,E2,E5
111,E2,E5
111,E2,E5
111,E2,E5
111,E2,E5
111,E2,E5
111,E2,E5
111,E2,E5
116,E2,E5
114,E2,E5
119,E2,E5
114,E2,E5
119,E2,E5
114,E2,E5
119,E2,E5
114,E2,E5
111,E2,E5
114,E2,E5
114,E2,E5
114,E2,E5
120,E2,E5
120,E2,E5
120,E2,E5
113,E2,E5
120,E2,E5
116,E2,E5
120,E2,E5
111,E2,E5
111,E2,E5
117,E2,E5
116,E2,E5
109,E2,E5
109,E2,E5
109,E2,E5
119,E2,E5
119,E2,E5
118,E2,E5
118,E2,E5
111,E2,E5
119,E2,E5
112,E4,E2
107,E4,E2
109,E4,E2
109,E4,E2
109,E4,E2
116,E4,E2
112,E4,E2
107,E4,E2
107,E4,E2
107,E4,E2
110,E4,E2
107,E4,E2
107,E4,E2
112,E4,E2
107,E4,E2
112,E4,E2
107,E4,E2
112,E4,E2
112,E4,E2
107,E4,E2
107,E4,E2
107,E4,E2
107,E4,E2
107,E4,E2
107,E4,E2
115,E4,E2
107,E4,E2
107,E4,E2
113,E4,E2
107,E4,E2
113,E4,E2
116,E4,E2
107,E4,E2
113,E4,E2
113,E4,E2
113,E4,E2
113,E4,E2
113,E4,E2
113,E4,E2
113,E4,E2
113,E4,E2
113,E4,E2
114,E4,E2
112,E4,E2
113,E4,E2
113,E4,E2
112,E4,E2
113,E4,E2
112,E4,E2
116,E4,E2
110,E4,E2
113,E4,E2
110,E4,E2
113,E4,E2
110,E4,E2
116,E4,E2
119,E4,E2
116,E4,E2
116,E4,E2
119,E4,E2
114,E4,E2
119,E4,E2
114,E4,E2
114,E4,E2
114,E4,E2
114,E4,E2
114,E4,E2
111,E4,E2
114,E4,E2
114,E4,E2
120,E4,E2
120,E4,E2
112,E4,E2
120,E4,E2
120,E4,E2
120,E4,E2
120,E4,E2
107,E4,E2
120,E4,E2
120,E4,E2
120,E4,E2
120,E4,E2
108,E4,E2
116,E4,E2
113,E4,E2
109,E4,E2
112,E4,E2
115,E4,E2
120,E4,E2
112,E4,E2
112,E4,E2
112,E4,E15
119,E4,E15
112,E4,E15
112,E4,E15
112,E4,E15
119,E4,E15
119,E4,E15
113,E4,E15
119,E4,E15
112,E4,E15
112,E4,E15
112,E4,E15
119,E4,E15
112,E4,E15
112,E4,E15
112,E4,E15
112,E4,E15
113,E4,E15
113,E4,E15
111,E4,E15
110,E4,E15
112,E4,E15
113,E4,E15
112,E4,E15
112,E4,E15
110,E4,E15
112,E4,E15
119,E4,E15
112,E4,E15
119,E4,E15
112,E4,E15
112,E4,E15
110,E4,E15
112,E4,E15
112,E4,E15
119,E4,E15
112,E4,E15
112,E4,E15
112,E4,E15
114,E4,E15
112,E4,E15
112,E4,E15
113,E4,E15
112,E4,E15
112,E4,E15
112,E4,E10
109,E4,E10
109,E4,E10
109,E4,E10
112,E4,E10
110,E4,E10
107,E4,E10
107,E4,E10
107,E4,E10
107,E4,E10
107,E4,E10
110,E4,E10
107,E4,E10
107,E4,E10
115,E4,E10
107,E4,E10
107,E4,E10
116,E4,E10
107,E4,E10
113,E4,E10
113,E4,E10
113,E4,E10
113,E4,E10
116,E4,E10
113,E4,E10
116,E4,E10
113,E4,E10
116,E4,E10
116,E4,E10
116,E4,E10
113,E4,E10
116,E4,E10
116,E4,E10
116,E4,E10
119,E4,E10
116,E4,E10
116,E4,E10
116,E4,E10
116,E4,E10
117,E4,E10
117,E4,E10
117,E4,E10
111,E4,E10
111,E4,E10
117,E4,E10
117,E4,E10
111,E4,E10
114,E4,E10
114,E4,E10
114,E4,E10
114,E4,E10
111,E4,E10
114,E4,E10
114,E4,E10
115,E4,E10
115,E4,E10
115,E4,E10
115,E4,E10
117,E4,E10
115,E4,E10
115,E4,E10
112,E4,E10
115,E4,E10
118,E4,E10
109,E4,E10
112,E4,E10
112,E4,E10
112,E4,E10
112,E4,E10
118,E4,E10
112,E4,E10
112,E4,E10
113,E4,E11
115,E4,E11
113,E4,E11
115,E4,E11
107,E4,E11
107,E4,E11
107,E4,E11
112,E4,E11
118,E4,E11
112,E4,E11
113,E4,E11
107,E4,E11
107,E4,E11
113,E4,E11
107,E4,E11
113,E4,E11
107,E4,E11
107,E4,E11
113,E4,E11
113,E4,E11
107,E4,E11
113,E4,E11
107,E4,E11
107,E4,E11
107,E4,E11
113,E4,E11
107,E4,E11
113,E4,E11
107,E4,E11
107,E4,E11
110,E4,E11
107,E4,E11
107,E4,E11
110,E4,E11
113,E4,E11
110,E4,E11
113,E4,E11
113,E4,E11
110,E4,E11
113,E4,E11
113,E4,E11
110,E4,E11
113,E4,E11
113,E4,E11
113,E4,E11
113,E4,E11
113,E4,E11
110,E4,E11
113,E4,E11
110,E4,E11
119,E4,E11
110,E4,E11
113,E4,E11
110,E4,E11
113,E4,E11
110,E4,E11
113,E4,E11
111,E4,E11
111,E4,E11
113,E4,E11
111,E4,E11
113,E4,E11
111,E4,E11
114,E4,E11
119,E4,E11
119,E4,E11
113,E4,E11
114,E4,E11
114,E4,E11
114,E4,E11
114,E4,E11
114,E4,E11
114,E4,E11
114,E4,E11
114,E4,E11
114,E4,E11
114,E4,E11
113,E4,E11
114,E4,E11
119,E4,E11
114,E4,E11
114,E4,E11
114,E4,E11
120,E4,E11
107,E4,E11
120,E4,E11
120,E4,E11
114,E4,E11
118,E4,E11
114,E4,E11
120,E4,E11
117,E4,E11
120,E4,E11
120,E4,E11
113,E4,E11
107,E4,E11
120,E4,E11
120,E4,E11
120,E4,E11
120,E4,E11
112,E4,E11
113,E4,E11
120,E4,E11
111,E4,E11
111,E4,E11
111,E4,E11
120,E4,E11
109,E4,E11
114,E4,E11
109,E4,E11
111,E4,E11
109,E4,E11
112,E4,E11
114,E4,E11
114,E4,E11
119,E4,E11
120,E4,E11
115,E4,E11
112,E4,E11
119,E4,E11
107,E4,E11
112,E4,E11
114,E4,E11
117,E4,E11
120,E4,E11
113,E4,E11
112,E4,E11
119,E4,E11
109,E4,E11
118,E4,E11
113,E4,E11
119,E4,E11
113,E4,E11
109,E4,E11
112,E4,E11
112,E4,E11
112,E4,E11
112,E4,E11
111,E4,E20
115,E4,E20
115,E4,E20
115,E4,E20
115,E4,E20
111,E4,E20
115,E4,E20
115,E4,E20
115,E4,E20
113,E4,E20
115,E4,E20
111,E4,E20
111,E4,E20
113,E4,E20
120,E4,E17
113,E4,E13
114,E4,E13
110,E4,E13
110,E4,E13
114,E4,E13
110,E4,E13
115,E4,E13
110,E4,E13
108,E4,E13
108,E4,E13
113,E4,E13
114,E4,E13
114,E4,E13
114,E4,E13
115,E4,E13
108,E4,E13
110,E4,E13
109,E4,E13
111,E4,E13
110,E4,E13
115,E4,E13
110,E4,E13
110,E4,E13
111,E4,E13
111,E4,E13
107,E4,E6
115,E4,E6
107,E4,E16
112,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
113,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
107,E4,E16
113,E4,E16
107,E4,E16
108,E4,E16
108,E4,E16
108,E4,E16
113,E4,E16
113,E4,E16
113,E4,E16
119,E4,E16
119,E4,E16
119,E4,E16
119,E4,E16
119,E4,E16
111,E4,E16
111,E4,E16
111,E4,E16
114,E4,E16
114,E4,E16
111,E4,E16
111,E4,E16
111,E4,E16
114,E4,E16
114,E4,E16
115,E4,E16
113,E4,E16
110,E4,E27
120,E4,E27
115,E4,E27
107,E4,E27
115,E4,E27
107,E4,E27
107,E4,E27
107,E4,E27
107,E4,E27
114,E4,E27
107,E4,E27
107,E4,E27
107,E4,E27
114,E4,E27
107,E4,E27
107,E4,E27
107,E4,E27
114,E4,E27
107,E4,E27
107,E4,E27
113,E4,E27
107,E4,E27
113,E4,E27
113,E4,E27
107,E4,E27
107,E4,E27
107,E4,E27
111,E4,E27
107,E4,E27
110,E4,E27
107,E4,E27
107,E4,E27
113,E4,E27
107,E4,E27
110,E4,E27
107,E4,E27
111,E4,E27
110,E4,E27
107,E4,E27
110,E4,E27
107,E4,E27
110,E4,E27
111,E4,E27
107,E4,E27
110,E4,E27
107,E4,E27
110,E4,E27
107,E4,E27
110,E4,E27
107,E4,E27
110,E4,E27
107,E4,E27
107,E4,E27
110,E4,E27
107,E4,E27
110,E4,E27
107,E4,E27
107,E4,E27
107,E4,E27
107,E4,E27
110,E4,E27
108,E4,E27
110,E4,E27
108,E4,E27
110,E4,E27
110,E4,E27
108,E4,E27
108,E4,E27
108,E4,E27
108,E4,E27
108,E4,E27
113,E4,E27
108,E4,E27
108,E4,E27
108,E4,E27
108,E4,E27
111,E4,E27
108,E4,E27
108,E4,E27
114,E4,E27
108,E4,E27
108,E4,E27
111,E4,E27
111,E4,E27
119,E4,E27
114,E4,E27
113,E4,E27
114,E4,E27
113,E4,E27
114,E4,E27
114,E4,E27
114,E4,E27
120,E4,E27
120,E4,E27
113,E4,E27
120,E4,E27
111,E4,E27
120,E4,E27
111,E4,E27
120,E4,E27
120,E4,E27
120,E4,E27
120,E4,E27
120,E4,E27
113,E4,E27
120,E4,E27
111,E4,E27
110,E4,E27
120,E4,E27
115,E4,E27
120,E4,E27
120,E4,E27
120,E4,E27
111,E4,E27
114,E4,E27
110,E4,E27
120,E4,E27
113,E4,E27
113,E4,E27
110,E4,E27
110,E4,E27
110,E4,E27
110,E4,E27
120,E4,E27
113,E4,E27
120,E4,E27
115,E4,E27
115,E4,E27
115,E4,E27
109,E4,E27
109,E4,E27
113,E4,E27
109,E4,E27
115,E4,E27
115,E4,E27
109,E4,E27
115,E4,E27
119,E4,E22
113,E4,E22
109,E4,E22
112,E4,E22
107,E4,E22
116,E4,E22
112,E4,E22
109,E4,E22
114,E4,E22
119,E4,E22
119,E4,E22
119,E4,E22
112,E4,E22
114,E4,E22
113,E4,E22
107,E4,E22
112,E4,E22
113,E4,E22
110,E4,E22
116,E4,E22
114,E4,E22
114,E4,E22
109,E4,E22
107,E4,E22
111,E4,E22
108,E4,E22
114,E4,E22
107,E4,E22
111,E4,E22
110,E4,E22
114,E4,E22
110,E4,E22
116,E4,E22
110,E4,E22
112,E4,E22
108,E4,E22
112,E4,E22
111,E4,E22
112,E4,E22
114,E4,E22
113,E4,E22
110,E4,E22
111,E4,E22
107,E4,E22
114,E4,E22
107,E4,E22
114,E4,E22
111,E4,E22
107,E4,E22
112,E4,E22
107,E4,E22
114,E4,E22
114,E4,E22
114,E4,E22
114,E4,E22
114,E4,E22
116,E4,E22
114,E4,E22
107,E4,E22
109,E4,E22
109,E4,E22
109,E4,E22
107,E4,E22
109,E4,E22
112,E4,E30
112,E4,E30
112,E4,E30
109,E4,E25
109,E4,E25
116,E4,E25
107,E4,E25
119,E4,E25
107,E4,E25
107,E4,E25
107,E4,E25
107,E4,E25
107,E4,E25
110,E4,E25
107,E4,E25
110,E4,E25
115,E4,E25
107,E4,E25
110,E4,E25
107,E4,E25
110,E4,E25
110,E4,E25
107,E4,E25
107,E4,E25
116,E4,E25
115,E4,E25
113,E4,E25
113,E4,E25
113,E4,E25
113,E4,E25
108,E4,E25
108,E4,E25
113,E4,E25
108,E4,E25
116,E4,E25
113,E4,E25
108,E4,E25
119,E4,E25
108,E4,E25
119,E4,E25
108,E4,E25
113,E4,E25
119,E4,E25
116,E4,E25
108,E4,E25
116,E4,E25
108,E4,E25
113,E4,E25
108,E4,E25
108,E4,E25
108,E4,E25
113,E4,E25
116,E4,E25
116,E4,E25
114,E4,E25
108,E4,E25
108,E4,E25
108,E4,E25
108,E4,E25
108,E4,E25
119,E4,E25
108,E4,E25
119,E4,E25
108,E4,E25
108,E4,E25
117,E4,E25
108,E4,E25
119,E4,E25
119,E4,E25
